暴,⑤ボウ⑤あばれる,○バク,◎あばく
膨,,○ボウ○ふくらむ○ふくれる,
謀,,○ボウ,◎ム◎はかる
頰,,○ほお,
北,②ホク②きた,,
木,①ボク①モク①き①こ,,
朴,,○ボク,
牧,④ボク,○まき,
睦,,○ボク,
僕,,○ボク,
墨,,○ボク○すみ,
撲,,○ボク,
没,,○ボツ,
勃,,○ボツ,
堀,,○ほり,
本,①ホン①もと,,
奔,,○ホン,
翻,,○ホン,◎ひるがえる◎ひるがえす
凡,,○ボン,◎ハン
盆,,○ボン,
麻,,○マ○あさ,
摩,,○マ,
磨,,○マ○みがく,
魔,,○マ,
毎,②マイ,,
妹,②いもうと,○マイ,
枚,⑥マイ,,
昧,,○マイ,
埋,,○マイ○うめる○うまる○うもれる,
幕,⑥マク⑥バク,,
膜,,○マク,
枕,,○まくら,
又,,○また,
末,④マツ④すえ,,◎バツ
抹,,○マツ,
万,②マン,○バン,
満,④マン④みちる④みたす,,
慢,,○マン,
漫,,○マン,
未,④ミ,,
味,③ミ③あじ③あじわう,,
魅,,○ミ,
岬,,○みさき,
密,⑥ミツ,,
蜜,,○ミツ,
脈,⑤ミャク,,
妙,,○ミョウ,
民,④ミン,○たみ,
眠,,○ミン○ねむる○ねむい,
矛,,○ム○ほこ,
務,⑤ム⑤つとめる⑤つとまる,,
無,④ム④ブ④ない,,
夢,⑤ム⑤ゆめ,,
霧,,○ム○きり,
娘,,○むすめ,
名,①メイ①ミョウ①な,,
命,③メイ③いのち,○ミョウ,
明,②メイ②ミョウ②あかり②あかるい②あかるむ②あからむ②あきらか②あける②あく②あくる②あかす,,
迷,⑤まよう,○メイ,
冥,,○メイ,◎ミョウ
盟,⑥メイ,,
銘,,○メイ,
鳴,②メイ②なく②なる②ならす,,
滅,,○メツ○ほろびる○ほろぼす,
免,,○メン,◎まぬかれる
面,③メン,○おも○おもて,◎つら
綿,⑤メン⑤わた,,
麺,,○メン,
茂,,○モ○しげる,
模,⑥モ⑥ボ,,
毛,②モウ②け,,
妄,,○モウ,◎ボウ
盲,,○モウ,
耗,,○モウ,◎コウ
猛,,○モウ,
網,,○モウ○あみ,
目,①モク①め,○ボク,◎ま
黙,,○モク○だまる,
門,②モン,○かど,
紋,,○モン,
問,③モン③とう③とい③とん,,
冶,,○ヤ,
夜,②ヤ②よ②よる,,
野,②ヤ②の,,
弥,,○や,
厄,,○ヤク,
役,③ヤク,○エキ,
約,④ヤク,,
訳,⑥ヤク⑥わけ,,
薬,③ヤク③くすり,,
躍,,○ヤク○おどる,
闇,,○やみ,
由,③ユ③ユウ,,◎ユイ◎よし
油,③ユ③あぶら,,
喩,,○ユ,
愉,,○ユ,
諭,,○ユ○さとす,
輸,⑤ユ,,
癒,,○ユ○いえる○いやす,
唯,,○ユイ,◎イ
友,②ユウ②とも,,
有,③ユウ③ある,○ウ,
勇,④ユウ④いさむ,,
幽,,○ユウ,
悠,,○ユウ,
郵,⑥ユウ,,
湧,,○ユウ○わく,
猶,,○ユウ,
裕,,○ユウ,
遊,③ユウ③あそぶ,,◎ユ
雄,,○ユウ○お○おす,
誘,,○ユウ○さそう,
憂,,○ユウ○うれえる○うれい,◎うい
融,,○ユウ,
優,⑥ユウ,○やさしい○すぐれる,
与,,○ヨ○あたえる,
予,③ヨ,,
余,⑤ヨ⑤あまる⑤あます,,
誉,,○ヨ○ほまれ,
預,⑥ヨ⑥あずける⑥あずかる,,
幼,⑥ヨウ⑥おさない,,
用,②ヨウ②もちいる,,
羊,③ヨウ③ひつじ,,
妖,,○ヨウ○あやしい,
洋,③ヨウ,,
要,④ヨウ④かなめ,○いる,
容,⑤ヨウ,,
庸,,○ヨウ,
揚,,○ヨウ○あげる○あがる,
揺,,○ヨウ○ゆれる○ゆる○ゆらぐ○ゆるぐ○ゆする○ゆさぶる○ゆすぶる,
葉,③ヨウ③は,,
陽,③ヨウ,,
溶,,○ヨウ○とける○とかす○とく,
腰,,○こし,◎ヨウ
様,③ヨウ③さま,,
瘍,,○ヨウ,
踊,,○ヨウ○おどる○おどり,
窯,,○かま,◎ヨウ
養,④ヨウ④やしなう,,
擁,,○ヨウ,
謡,,○ヨウ,◎うたい◎うたう
曜,②ヨウ,,
抑,,○ヨク○おさえる,
沃,,○ヨク,
浴,④ヨク④あびる④あびせる,,
欲,⑥ヨク,○ほしい,◎ほっする
翌,⑥ヨク,,
翼,,○ヨク○つばさ,
拉,,○ラ,
裸,,○ラ○はだか,
羅,,○ラ,
来,②ライ②くる,○きたる○きたす,
雷,,○ライ○かみなり,
頼,,○ライ○たのむ○たのもしい○たよる,
絡,,○ラク,◎からむ◎からまる◎からめる
落,③ラク③おちる③おとす,,
酪,,○ラク,
辣,,○ラツ,
乱,⑥ラン⑥みだれる⑥みだす,,
卵,⑥たまご,○ラン,
覧,⑥ラン,,
濫,,○ラン,
藍,,○あい,◎ラン
欄,,○ラン,
吏,,○リ,
利,④リ,,◎きく
里,②リ②さと,,
理,②リ,,
痢,,○リ,
裏,⑥うら,○リ,
履,,○リ○はく,
璃,,○リ,
離,,○リ○はなれる○はなす,
陸,④リク,,
立,①リツ①たつ①たてる,,◎リュウ
律,⑥リツ,,◎リチ
慄,,○リツ,
略,⑤リャク,,
柳,,○リュウ○やなぎ,
流,③リュウ③ながれる③ながす,,◎ル
留,⑤リュウ⑤ル⑤とめる⑤とまる,,
竜,,○リュウ○たつ,
粒,,○リュウ○つぶ,
隆,,○リュウ,
硫,,○リュウ,
侶,,○リョ,
旅,③リョ③たび,,
虜,,○リョ,
慮,,○リョ,
了,,○リョウ,
両,③リョウ,,
良,④リョウ④よい,,
料,④リョウ,,
涼,,○リョウ○すずしい○すずむ,
猟,,○リョウ,
陵,,○リョウ,◎みささぎ
量,④リョウ④はかる,,
僚,,○リョウ,
領,⑤リョウ,,
寮,,○リョウ,
療,,○リョウ,
瞭,,○リョウ,
糧,,○リョウ,◎ロウ◎かて
力,①リョク①リキ①ちから,,
緑,③リョク③みどり,,◎ロク
林,①リン①はやし,,
厘,,○リン,
倫,,○リン,
輪,④リン④わ,,
隣,,○リン○となる○となり,
臨,⑥リン,○のぞむ,
瑠,,○ル,
涙,,○ルイ○なみだ,
累,,○ルイ,
塁,,○ルイ,
類,④ルイ④たぐい,,
令,④レイ,,
礼,③レイ,,◎ライ
冷,④レイ④つめたい④ひえる④ひや④ひやす④ひやかす④さめる④さます,,
励,,○レイ○はげむ○はげます,
戻,,○もどす○もどる,◎レイ
例,④レイ④たとえる,,
鈴,,○レイ○リン○すず,
零,,○レイ,
霊,,○レイ,◎リョウ◎たま
隷,,○レイ,
齢,,○レイ,
麗,,○レイ,◎うるわしい
暦,,○レキ○こよみ,
歴,⑤レキ,,
列,③レツ,,
劣,,○レツ○おとる,
烈,,○レツ,
裂,,○レツ○さく○さける,
恋,,○レン○こう○こい○こいしい,
連,④レン④つらなる④つらねる④つれる,,
廉,,○レン,
練,③レン③ねる,,
錬,,○レン,
呂,,○ロ,
炉,,○ロ,
賂,,○ロ,
路,③ロ③じ,,
露,,○ロ○ロウ○つゆ,
老,④ロウ④おいる,,◎ふける
労,④ロウ,,
弄,,○ロウ○もてあそぶ,
郎,,○ロウ,
朗,⑥ロウ,○ほがらか,
浪,,○ロウ,
廊,,○ロウ,
楼,,○ロウ,
漏,,○ロウ○もる○もれる○もらす,
籠,,○かご○こもる,◎ロウ
六,①ロク①む①むつ①むっつ①むい,,
録,④ロク,,
麓,,○ロク○ふもと,
論,⑥ロン,,
和,③ワ,○やわらぐ○やわらげる○なごむ○なごやか,◎オ
話,②ワ②はなす②はなし,,
賄,,○ワイ○まかなう,
脇,,○わき,
惑,,○ワク○まどう,
枠,,○わく,
湾,,○ワン,
腕,,○ワン○うで,
